index,symbol,companyName,listedDate,floor,industryName
0,A32,Công ty cổ phần 32,2018-10-23,UPCOM,"Đồ may mặc, trang sức, phụ kiện"
1,AAS,Công ty Cổ phần Chứng khoán SmartInvest,2020-07-23,UPCOM,Dịch vụ đầu tư
2,ABB,Ngân hàng Thương mại Cổ phần An Bình,2020-12-28,UPCOM,Ngân hàng
3,ABC,Công ty cổ phần Truyền thông VMG,2016-08-18,UPCOM,Dịch vụ viễn thông di động
4,ABI,Công ty Cổ phần Bảo hiểm Ngân hàng Nông nghiệp (ABIC) ,2009-07-16,UPCOM,Bảo hiểm đa ngành
5,ABR,Công ty Cổ phần Đầu tư Nhãn hiệu Việt,2018-06-12,UPCOM,Dịch vụ tiện ích tổng hợp
6,ACE,Công ty Cổ phần Bê tông ly tâm An Giang,2009-11-10,UPCOM,Vật liệu xây dựng
7,ACG,Công ty Cổ phần Gỗ An Cường,2021-08-04,UPCOM,"Đồ đạc, nội thất"
8,ACS,Công ty Cổ phần Xây lắp Thương mại 2,2017-07-13,UPCOM,Xây dựng công trình
9,ACV,Tổng công ty cảng hàng không Việt Nam - CTCP,2016-11-21,UPCOM,Dịch vụ vận tải
10,ADP,Công ty Cổ phần Sơn Á Đông ,2010-02-02,UPCOM,Vật liệu xây dựng
11,AFX,Công ty Cổ phần Xuất nhập khẩu Nông sản thực phẩm An Giang,2016-12-02,UPCOM,Nông sản và thủy hải sản
12,AG1,Công ty Cổ phần 28.1,2018-01-10,UPCOM,"Đồ may mặc, trang sức, phụ kiện"
13,AGF,Công ty Cổ phần Xuất nhập khẩu thủy sản An Giang ,2020-02-24,UPCOM,Nông sản và thủy hải sản
14,AGP,Công ty Cổ phần Dược phẩm Agimexpharm,2015-10-06,UPCOM,Dược phẩm
15,AGX,Công ty Cổ phần nông sản xuất khẩu Sài Gòn ,2015-09-14,UPCOM,Sản xuất thực phẩm
16,AIC,Tổng Công ty Cổ phần Bảo hiểm Hàng không,2021-01-08,UPCOM,Bảo hiểm đa ngành
17,ALV,Công ty Cổ phần Xây dựng ALVICO,2019-06-21,UPCOM,Vật liệu xây dựng
18,AMP,Công ty Cổ phần Armephaco,2017-01-12,UPCOM,Thiết bị y tế
19,AMS,Công ty cổ phần Cơ khí Xây dựng AMECC,2017-02-06,UPCOM,Vật liệu xây dựng
20,ANT,Công ty Cổ phần Rau quả thực phẩm An Giang,2016-12-22,UPCOM,Sản xuất thực phẩm
21,APF,Công ty Cổ phần Nông sản Thực phẩm Quảng Ngãi,2017-06-08,UPCOM,Sản xuất thực phẩm
22,APL,Công ty cổ phần Cơ khí và thiết bị áp lực – VVMI,2016-10-14,UPCOM,Vật liệu xây dựng
23,APT,Công ty Cổ phần Kinh doanh Thủy hải sản Sài Gòn,2019-06-07,UPCOM,Sản xuất thực phẩm
24,ASA,Công ty Cổ phần ASA,2019-06-21,UPCOM,Sản phẩm gia dụng không lâu bền
25,ATA,Công ty Cổ phần NTACO ,2017-02-17,UPCOM,Nông sản và thủy hải sản
26,ATB,Công ty Cổ phần An Thịnh,2017-08-25,UPCOM,Xây dựng công trình
27,ATG,Công ty Cổ phần An Trường An,2021-05-14,UPCOM,Khai khoáng nói chung
28,AUM,Công ty Cổ phần Vinacafe Sơn Thành,2016-09-26,UPCOM,Cửa hàng chuyên dụng
29,AVC,Công ty cổ phần Thủy điện A Vương,2018-01-08,UPCOM,Điện
30,AVF,Công ty Cổ phần Việt An,2015-06-18,UPCOM,Nông sản và thủy hải sản
31,B82,Công ty Cổ phần 482,2018-08-31,UPCOM,Xây dựng công trình
32,BAL,Công ty Cổ phần Bao bì Bia - Rượu - Nước giải khát,2018-01-12,UPCOM,Sản xuất bia
33,BBH,Công ty cổ phần Bao bì Hoàng Thạch,2020-05-14,UPCOM,Bao bì & đóng gói
34,BBM,Công ty Cổ phần Bia Hà Nội - Nam Định,2018-01-05,UPCOM,Sản xuất bia
35,BBT,Công ty Cổ phần Bông Bạch Tuyết,2018-06-12,UPCOM,Vật dụng cá nhân
36,BCA,Công ty cổ phần B.C.H,2021-09-08,UPCOM,Khai thác và sản xuất dầu khí 
37,BCB,Công ty cổ phần 397,2018-10-29,UPCOM,Than đá
38,BCP,Công ty cổ phần dược ENLIE,2015-09-14,UPCOM,Dược phẩm
39,BCV,Công ty Cổ phần Du lịch & Thương mại Bằng Giang Cao Bằng,2021-03-16,UPCOM,Khách sạn
40,BDG,CÔNG TY CỔ PHẦN MAY MẶC BÌNH DƯƠNG,2016-04-06,UPCOM,"Đồ may mặc, trang sức, phụ kiện"
41,BDT,Công ty cổ phần Xây lắp và Vật liệu xây dựng Đồng Tháp,2017-09-06,UPCOM,Vật liệu xây dựng
42,BDW,Công ty Cổ phần Cấp thoát nước Bình Định ,2015-10-14,UPCOM,Nước
43,BEL,CÔNG TY CỔ PHẦN ĐIỆN TỬ BIÊN HÒA,2016-07-12,UPCOM,Thiết bị điện tử văn phòng
44,BGW,Công ty Cổ phần Nước sạch Bắc Giang,2017-10-31,UPCOM,Nước
45,BHA,Công ty Cổ phần Thủy điện Bắc Hà,2017-08-02,UPCOM,Điện
46,BHC,Công ty Cổ phần Bê tông Biên Hòa ,2015-04-10,UPCOM,Xe tải và phương tiện vận chuyển thương mại
47,BHG,Công ty Cổ phần Chè Biển Hồ,2018-10-30,UPCOM,Sản xuất thực phẩm
48,BHK,Công ty cổ phần Bia Hà Nội - Kim Bài,2018-04-05,UPCOM,Sản xuất bia
49,BHP,Công ty Cổ phần Bia Hà Nội - Hải Phòng,2013-01-21,UPCOM,Sản xuất bia
50,BHT,Công ty Cổ phần Đầu tư Xây dựng Bạch Đằng TMC ,2018-06-08,UPCOM,Xây dựng công trình
51,BIO,Công ty cổ phần Vắc Xin và Sinh phẩm Nha Trang,2018-08-30,UPCOM,Dược phẩm
52,BKH,Công ty Cổ phần Bánh mứt kẹo Hà Nội,2019-06-26,UPCOM,Sản xuất thực phẩm
53,BLI,Tổng Công ty Cổ phần Bảo Hiểm Bảo Long,2015-12-11,UPCOM,Bảo hiểm tài sản & thương vong
54,BLN,Công ty cổ phần Vận tải và dịch vụ Liên Ninh,2016-09-09,UPCOM,Du lịch
55,BLT,Công ty Cổ phần Lương thực Bình Định,2017-07-10,UPCOM,Sản xuất thực phẩm
56,BLU,Công ty cổ phần Công trình Đô thị Bạc Liêu,2019-02-25,UPCOM,Dịch vụ xử lý phế liệu phế thải
57,BLW,Công ty cổ phần Cấp nước Bạc Liêu,2018-10-19,UPCOM,Nước
58,BMD,Công ty Cổ phần Môi trường và Dịch vụ Đô thị Bình Thuận,2017-06-14,UPCOM,Dịch vụ xử lý phế liệu phế thải
59,BMF,Công ty Cổ phần Vật liệu xây dựng và Chất đốt Đồng Nai,2018-04-16,UPCOM,Cửa hàng chuyên dụng
60,BMG,Công ty Cổ phần May Bình Minh,2018-12-25,UPCOM,"Đồ may mặc, trang sức, phụ kiện"
61,BMJ,Công ty cổ phần khoáng sản Miền Đông AHP,2009-12-22,UPCOM,Khai khoáng nói chung
62,BMN,Công ty cổ phần 715,2016-04-06,UPCOM,Xây dựng công trình
63,BMS,Công ty Cổ phần Chứng Khoán Bảo Minh,2018-08-08,UPCOM,Dịch vụ đầu tư
64,BMV,Công ty Cổ phần Bột mỳ Vinafood 1,2017-06-06,UPCOM,Sản xuất thực phẩm
65,BNW,Công ty cổ phần Nước sạch Bắc Ninh,2018-12-28,UPCOM,Nước
66,BOT,Công ty cổ phần BOT Cầu Thái Hà,2019-02-14,UPCOM,Xây dựng công trình
67,BPW,Công ty Cổ phần Cấp thoát nước Bình Phước,2017-12-20,UPCOM,Nước
68,BQB,Công ty Cổ phần Bia Hà Nội - Quảng Bình,2018-01-09,UPCOM,Sản xuất bia
69,BRR,Công ty Cổ phần Cao su Bà Rịa,2017-06-16,UPCOM,Hóa chất cơ bản
70,BRS,Công ty Cổ phần Dịch vụ Đô thị Bà Rịa,2017-01-24,UPCOM,Dịch vụ xử lý phế liệu phế thải
71,BSA,Công ty Cổ phần Thủy Điện Buôn Đôn,2018-08-20,UPCOM,Điện
72,BSD,"Công ty cổ phần Bia, Rượu Sài Gòn - Đồng Xuân",2017-04-28,UPCOM,Sản xuất bia
73,BSG,Công ty cổ phần Xe khách Sài Gòn,2016-11-21,UPCOM,Du lịch
74,BSH,Công ty Cổ phần Bia Sài Gòn - Hà Nội,2018-07-04,UPCOM,Sản xuất bia
75,BSL,Công ty Cổ phần Bia Sài Gòn - Sông Lam,2017-06-16,UPCOM,Sản xuất bia
76,BSP,Công ty Cổ phần Bia Sài Gòn - Phú Thọ,2016-08-10,UPCOM,Sản xuất bia
77,BSQ,Công ty cổ phần Bia Sài Gòn - Quảng Ngãi,2017-02-28,UPCOM,Sản xuất bia
78,BSR,Công ty cổ phần Lọc – Hóa dầu Bình Sơn,2018-03-01,UPCOM,Dầu khí tổng hợp
79,BT1,Công ty cổ phần bảo vệ thực vật 1 Trung Ương,2016-11-09,UPCOM,Hóa chất đặc biệt
80,BT6,Công ty Cổ phần Beton 6,2017-03-06,UPCOM,Vật liệu xây dựng
81,BTB,Công ty Cổ phần Bia Hà Nội - Thái Bình,2017-01-12,UPCOM,Sản xuất bia
82,BTD,Công ty cổ phần Bê tông Ly tâm Thủ Đức,2017-03-02,UPCOM,Vật liệu xây dựng
83,BTG,Công ty Cổ phần Bao bì Tiền Giang,2010-03-24,UPCOM,Bao bì & đóng gói
84,BTH,Công ty Cổ phần Chế tạo Biến thế và Vật liệu điện Hà Nội,2017-09-27,UPCOM,Thiết bị điện
85,BTN,Công ty cổ phần Gạch Tuy Nen Bình Định,2018-01-05,UPCOM,Vật liệu xây dựng
86,BTU,Công ty cổ phần Công trình Đô thị Bến Tre,2016-03-11,UPCOM,Xây dựng công trình
87,BTV,Công ty Cổ phần Dịch vụ du lịch Bến Thành,2017-03-03,UPCOM,Du lịch
88,BUD,Công ty Cổ phần Khoa học Công nghệ Việt Nam,2018-03-28,UPCOM,Xây dựng công trình
89,BVB,Ngân hàng TMCP Bản Việt,2020-07-09,UPCOM,Ngân hàng
90,BVG,Công ty Cổ phần Thép Bắc Việt,2015-11-20,UPCOM,Vật liệu xây dựng
91,BVL,Công ty Cổ phần BV Land,2021-06-11,UPCOM,Dịch vụ bất động sản
92,BVN,Công ty Cổ phần Bông Việt Nam ,2011-10-11,UPCOM,"Đồ may mặc, trang sức, phụ kiện"
93,BWA,Công ty Cổ phần Cấp thoát nước và Xây dựng Bảo Lộc ,2010-06-14,UPCOM,Nước
94,BWS,Công ty cổ phần Cấp nước Bà Rịa - Vũng Tàu,2017-11-28,UPCOM,Nước
95,BXT,Công ty Cổ phần Bến xe tàu Hậu Giang,2019-06-10,UPCOM,Du lịch
96,C12,Công ty Cổ phần Cầu 12,2016-12-26,UPCOM,Xây dựng công trình
97,C21,Công ty Cổ phần Thế kỷ 21,2016-11-01,UPCOM,Đầu tư và phát triển bất động sản
98,C22,Công ty Cổ phần 22,2018-05-24,UPCOM,Sản xuất thực phẩm
99,C36,Công ty Cổ phần Quản Lý và Xây dựng công trình giao thông 236,2017-05-31,UPCOM,Xây dựng công trình
100,C4G,Công ty cổ phần Tập đoàn CIENCO4,2018-12-10,UPCOM,Xây dựng công trình
101,CAB,CÔNG TY CỔ PHẦN TỔNG CÔNG TY TRUYỀN HÌNH CÁP VIỆT NAM,2019-09-06,UPCOM,Các hãng truyền thông
102,CAD,Công ty Cổ phần Chế biến và Xuất nhập khẩu Thủy sản Cadovimex ,2012-11-01,UPCOM,Nông sản và thủy hải sản
103,CAM,Công ty cổ phần Môi trường đô thị Cà Mau,2019-08-07,UPCOM,Dịch vụ xử lý phế liệu phế thải
104,CAT,Công ty Cổ phần Thủy sản Cà Mau,2018-03-23,UPCOM,Sản xuất thực phẩm
105,CBI,Công ty Cổ phần Gang thép Cao Bằng,2017-09-28,UPCOM,Thép
106,CBS,Công ty Cổ phần Mía đường Cao Bằng,2017-06-20,UPCOM,Sản xuất thực phẩm
107,CC1,Tổng Công ty Xây dựng Số 1 – CTCP,2017-07-20,UPCOM,Xây dựng công trình
108,CC4,Công ty Cổ phần Đầu tư và Xây dựng số 4,2017-07-28,UPCOM,Xây dựng công trình
109,CCA,Công ty cổ phần Xuất nhập khẩu Thủy sản Cần Thơ,2019-12-26,UPCOM,Sản xuất thực phẩm
110,CCM,Công ty Cổ phần Khoáng Sản Và Xi Măng Cần Thơ ,2018-07-06,UPCOM,Vật liệu xây dựng
111,CCP,Công ty Cổ phần Cảng Cửa Cấm Hải Phòng,2017-03-16,UPCOM,Dịch vụ vận tải
112,CCT,Công ty Cổ phần Cảng Cần Thơ,2017-06-30,UPCOM,Dịch vụ vận tải
113,CCV,Công ty cổ phần Tư vấn Xây dựng Công nghiệp và Đô thị Việt Nam,2017-01-09,UPCOM,Xây dựng công trình
114,CDG,Công ty cổ phần Cầu Đuống,2017-02-27,UPCOM,Vật liệu xây dựng
115,CDH,Công ty cổ phần Công trình công cộng và dịch vụ du lịch Hải Phòng,2016-06-23,UPCOM,Dịch vụ xử lý phế liệu phế thải
116,CDO,Công ty Cổ phần Tư vấn thiết kế và phát triển đô thị,2018-10-05,UPCOM,Xây dựng công trình
117,CDP,Công ty cổ phần Dược phẩm Trung ương Codupha,2018-07-13,UPCOM,Dược phẩm
118,CDR,Công ty Cổ phần Xây dựng Cao su Đồng Nai,2017-06-26,UPCOM,Xây dựng công trình
119,CE1,Công ty Cổ phần Xây dựng và Thiết bị Công nghiệp CIE1,2017-04-10,UPCOM,Máy công nghiệp
120,CEG,Công ty Cổ phần Tập đoàn Xây dựng và thiết bị Công nghiệp,2017-05-17,UPCOM,Vật liệu xây dựng
121,CEN,Công ty Cổ phần CENCON Việt Nam,2018-06-15,UPCOM,Cửa hàng chuyên dụng
122,CFM,Công ty cổ phần Đầu tư CFM,2021-01-25,UPCOM,Dịch vụ cung ứng lao động và đào tạo
123,CFV,Công ty cổ phần Cà phê Thắng Lợi,2019-06-03,UPCOM,Sản xuất thực phẩm
124,CGL,CÔNG TY CỔ PHẦN THƯƠNG MẠI GIA LAI,2020-12-03,UPCOM,Cung ứng
125,CGV,Công ty cổ phần Sành sứ Thủy tinh Việt Nam,2017-06-21,UPCOM,Vật liệu xây dựng
126,CH5,Công ty cổ phần xây dựng số 5 Hà Nội,2017-06-14,UPCOM,Xây dựng công trình
127,CHC,Công ty cổ phần Cẩm Hà,2017-02-16,UPCOM,Chế phẩm từ gỗ
128,CHS,Công ty Cổ phần Chiếu sáng công cộng Thành phố Hồ Chí Minh,2017-01-12,UPCOM,Điện
129,CI5,Công ty Cổ phần Đầu tư Xây dựng số 5,2011-07-01,UPCOM,Xây dựng công trình
130,CID,Công ty Cổ phần Xây dựng và phát triển cơ sở hạ tầng,2016-05-10,UPCOM,Xây dựng công trình
131,CIP,Công ty Cổ phần Xây lắp và Sản xuất công nghiệp,2017-09-27,UPCOM,Xây dựng công trình
132,CKA,Công ty cổ phần Cơ Khí An Giang,2018-10-17,UPCOM,Kim loại màu
133,CKD,Công ty Cổ phần cơ khí Đông Anh Licogi,2015-05-21,UPCOM,Kim loại màu
134,CLG,Công ty Cổ phần Đầu tư và Phát triển Nhà đất Cotec ,2021-05-05,UPCOM,Đầu tư và phát triển bất động sản
135,CLX,Công ty cổ phần Xuất nhập khẩu và đầu tư Chợ Lớn (Cholimex),2017-03-01,UPCOM,Bán lẻ thực phẩm
136,CMD,Công ty cổ phần Vật liệu Xây dựng và Trang trí nội thất Thành phố Hồ Chí Minh,2019-07-05,UPCOM,Vật liệu xây dựng
137,CMF,Công ty cổ phần Thực phẩm Cholimex,2016-11-30,UPCOM,Sản xuất thực phẩm
138,CMI,Công ty Cổ phần CMISTONE Việt Nam,2019-06-14,UPCOM,Khai khoáng nói chung
139,CMK,Công ty Cổ phần cơ khí Mạo Khê - Vinacomin ,2015-10-21,UPCOM,Máy công nghiệp
140,CMN,Công ty Cổ phần Lương thực thực phẩm Colusa - Miliket,2017-07-10,UPCOM,Sản xuất thực phẩm
141,CMP,Công ty Cổ phần Cảng Chân Mây,2016-02-15,UPCOM,Vận tải biển
142,CMT,Công ty Cổ phần Công nghệ Mạng và Truyền thông,2019-04-24,UPCOM,Dịch vụ máy tính
143,CMW,Công ty Cổ phần cấp nước Cà Mau,2017-04-10,UPCOM,Nước
144,CNA,Công ty TNHH MTV Đầu tư và Phát triển Chè Nghệ An,2021-12-09,UPCOM,Sản xuất thực phẩm
145,CNC,Công ty Cổ phần Công nghệ cao Traphaco,2014-06-25,UPCOM,Hóa chất cơ bản
146,CNN,"Công ty cổ phần Tư vấn công nghệ, thiết bị và kiểm định xây dựng - CONINCO",2016-06-01,UPCOM,Dịch vụ hỗ trợ kinh doanh
147,CNT,Công ty Cổ phần Xây dựng và Kinh doanh vật tư ,2015-03-17,UPCOM,Xây dựng công trình
148,CPA,Công ty Cổ phần Cà phê Phước An,2019-12-30,UPCOM,Nông sản và thủy hải sản
149,CPH,Công ty cổ phần Phục vụ mai táng Hải Phòng,2017-02-08,UPCOM,Dịch vụ tiêu dùng chuyên dụng
150,CPI,Công ty Cổ phần Đầu tư Cảng Cái Lân,2017-07-28,UPCOM,Dịch vụ vận tải
151,CQN,Công ty cổ phần Cảng Quảng Ninh,2020-08-18,UPCOM,Dịch vụ giao nhận
152,CQT,Công Ty Cổ Phần Xi Măng Quán Triều VVMI,2016-11-01,UPCOM,Vật liệu xây dựng
153,CSI,Công ty Cổ phần Chứng Khoán Kiến Thiết Việt Nam,2019-03-15,UPCOM,Dịch vụ đầu tư
154,CST,Công ty cổ phần Than Cao Sơn - TKV,2021-04-26,UPCOM,Khai khoáng nói chung
155,CT3,Công ty Cổ phần Đầu tư và Xây dựng công trình 3,2009-11-20,UPCOM,Xây dựng công trình
156,CT5,CÔNG TY CỔ PHẦN 319.5,2020-01-16,UPCOM,"Xây dựng, chế tạo nhà ở"
157,CT6,Công ty Cổ phần Công trình 6,2020-05-15,UPCOM,Xây dựng công trình
158,CTA,Công ty Cổ phần Vinavico ,2019-12-20,UPCOM,Vật liệu xây dựng
159,CTN,Công ty Cổ phần Xây dựng Công trình ngầm ,2016-05-26,UPCOM,Xây dựng công trình
160,CTR,Tổng công ty cổ phần công trình Viettel,2017-10-31,UPCOM,Dịch vụ viễn thông cố định
161,CTW,Công ty Cổ phần Cấp thoát nước Cần Thơ,2016-09-30,UPCOM,Nước
162,CYC,Công ty Cổ phần Gạch Men Chang Yih ,2017-05-22,UPCOM,Vật liệu xây dựng
163,DAC,Công ty Cổ phần 382 Đông Anh,2016-04-08,UPCOM,Vật liệu xây dựng
164,DAN,Công ty Cổ phần Dược Danapha,2021-12-22,UPCOM,Dược phẩm
165,DAP,Công ty Cổ phần Đông Á,2010-05-04,UPCOM,Giấy
166,DAR,Công ty Cổ phần Xe lửa Dĩ An,2017-05-11,UPCOM,Đường sắt
167,DAS,Công ty Cổ phần Máy - Thiết bị Dầu khí Đà Nẵng,2014-09-25,UPCOM,Phụ tùng ô tô
168,DBH,Công ty cổ phần Đường bộ Hải Phòng,2016-06-08,UPCOM,Dịch vụ vận tải
169,DBM,Công ty Cổ phần Dược - Vật tư y tế Đăk Lăk ,2009-12-17,UPCOM,Dược phẩm
170,DBW,Công ty Cổ phần Cấp nước Điện Biên,2017-01-09,UPCOM,Nước
171,DC1,Công ty Cổ phần Đầu tư Phát triển Xây dựng số 1,2016-07-19,UPCOM,Xây dựng công trình
172,DCF,Công ty Cổ phần Xây dựng và Thiết kế Số 1,2017-01-12,UPCOM,Xây dựng công trình
173,DCG,Công ty cổ phần Tổng Công ty May Đáp Cầu,2018-12-14,UPCOM,"Đồ may mặc, trang sức, phụ kiện"
174,DCH,Công ty Cổ phần Địa chính Hà Nội,2018-04-23,UPCOM,Dịch vụ bất động sản
175,DCR,Công ty cổ phần Gạch Men Cosevco,2018-10-08,UPCOM,Vật liệu xây dựng
176,DCS,Công ty Cổ phần Tập đoàn Đại Châu,2019-05-31,UPCOM,"Đồ đạc, nội thất"
177,DCT,Công ty Cổ phần Tấm lợp Vật liệu Xây dựng Đồng Nai ,2016-04-07,UPCOM,Vật liệu xây dựng
178,DDH,Công ty cổ phần Đảm bảo giao thông đường thủy Hải Phòng,2016-06-30,UPCOM,Dịch vụ vận tải
179,DDM,Công ty Cổ phần Hàng hải Đông Đô ,2014-12-15,UPCOM,Vận tải biển
180,DDN,Công ty Cổ phần Dược - Thiết bị y tế Đà Nẵng (DDN),2009-06-24,UPCOM,Dược phẩm
181,DDV,Công ty Cổ phần DAP - VINACHEM,2015-06-10,UPCOM,Hóa chất đặc biệt
182,DFC,Công ty Cổ phần Xích Líp Đông Anh,2017-01-12,UPCOM,Máy công nghiệp
183,DFF,Công ty Cổ phần Tập đoàn đua FAT,2021-07-08,UPCOM,"Xây dựng, chế tạo nhà ở"
184,DGT,Công ty Cổ phần Công trình giao thông Đồng Nai,2010-03-09,UPCOM,Xây dựng công trình
185,DHB,Công ty Cổ phần Phân đạm và Hóa chất Hà Bắc,2017-07-26,UPCOM,Hóa chất đặc biệt
186,DHD,Công ty Cổ phần Dược Vật tư Y tế Hải Dương,2017-05-05,UPCOM,Dược phẩm
187,DHN,Công ty Cổ phần Dược phẩm Hà Nội,2018-04-19,UPCOM,Dược phẩm
188,DIC,Công ty Cổ phần Đầu tư và Thương mại DIC ,2020-08-18,UPCOM,Vật liệu xây dựng
189,DID,Công ty Cổ phần DIC-Đồng Tiến ,2020-06-04,UPCOM,Xây dựng công trình
190,DKC,Công ty Cổ phần Chợ Lạng Sơn,2020-07-14,UPCOM,Dịch vụ hỗ trợ kinh doanh
191,DKH,Trung tâm Đăng kiểm phương tiện Giao thông Thủy bộ,2020-03-23,UPCOM,Dịch vụ vận tải
192,DLD,Công ty Cổ phần Du lịch Đắc Lắk,2011-04-08,UPCOM,Khách sạn
193,DLR,Công ty Cổ phần Địa ốc Đà Lạt ,2019-05-31,UPCOM,Đầu tư và phát triển bất động sản
194,DLT,Công ty cổ phần du lịch và thương mại - VINACOMIN,2015-11-16,UPCOM,Công nghiệp đa ngành
195,DM7,Công ty cổ phần Dệt May 7,2018-10-15,UPCOM,"Đồ may mặc, trang sức, phụ kiện"
196,DMN,Công ty Cổ phần DOMENAL,2021-11-22,UPCOM,Nông sản và thủy hải sản
197,DNA,Công ty Cổ phần Điện nước An Giang,2017-10-19,UPCOM,Điện
198,DNB,Công ty TNHH MTV Sách và Thiết bị trường học tỉnh Đắk Nông,2019-06-25,UPCOM,Hoạt động xuất bản
199,DND,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai,2016-11-09,UPCOM,Vật liệu xây dựng
200,DNE,Công ty cổ phần Môi trường Đô thị Đà Nẵng,2017-04-05,UPCOM,Dịch vụ xử lý phế liệu phế thải
201,DNH,Công ty cổ phần Thủy điện Đa Nhim - Hàm Thuận - Đa Mi,2017-06-19,UPCOM,Điện
202,DNL,Công ty Cổ phần Logistic Cảng Đà Nẵng ,2011-08-18,UPCOM,Dịch vụ vận tải
203,DNN,Công ty Cổ phần Cấp nước Đà Nẵng,2017-07-17,UPCOM,Nước
204,DNT,Công ty Cổ phần Du lịch Đồng Nai,2020-02-24,UPCOM,Du lịch
205,DNW,Công ty Cổ phần Cấp nước Đồng Nai,2016-03-16,UPCOM,Nước
206,DOC,Công ty cổ phần Vật tư nông nghiệp Đồng Nai,2016-12-19,UPCOM,Sản phẩm sinh hóa
207,DOP,Công ty Cổ phần Vận tải Xăng dầu Đồng Tháp ,2015-10-30,UPCOM,Vận tải biển
208,DP1,Công ty Cổ phần Dược phẩm Trung ương CPC1,2018-06-12,UPCOM,Dược phẩm
209,DP2,Công ty Cổ phần Dược phẩm Trung ương 2,2017-05-19,UPCOM,Dược phẩm
210,DPD,Công ty Cổ phần Cao su Đồng Phú - Đắk Nông,2021-01-20,UPCOM,Hóa chất cơ bản
211,DPH,Công ty cổ phần Dược phẩm Hải Phòng,2017-01-20,UPCOM,Dược phẩm
212,DPP,Công ty Cổ phần Dược Đồng Nai ,2010-05-19,UPCOM,Dược phẩm
213,DPS,Công ty Cổ phần Đầu tư Phát triển Sóc Sơn,2021-07-02,UPCOM,Thép
214,DRG,Công ty Cổ phân cao su Đắk Lắk,2019-12-11,UPCOM,Chế phẩm từ gỗ
215,DRI,Công ty Cổ phần Đầu tư cao su Đắk Lắk,2017-05-23,UPCOM,Hóa chất cơ bản
216,DSC,Công ty cổ phần chứng khoán DSC,2018-01-05,UPCOM,Dịch vụ đầu tư
217,DSG,Công ty Cổ phần Kính Đáp Cầu,2017-08-11,UPCOM,Vật liệu xây dựng
218,DSP,Công ty Cổ phần Dịch vụ Du lịch Phú Thọ,2018-10-17,UPCOM,Du lịch
219,DSV,Công ty cổ phần Đường sắt Vĩnh Phú,2016-12-02,UPCOM,Đường sắt
220,DT4,Công ty Cổ phần Quản lý bảo trì đường thủy nội địa số 4,2016-07-19,UPCOM,Xây dựng công trình
221,DTB,CÔNG TY CỔ PHẦN CÔNG TRÌNH ĐÔ THỊ BẢO LỘC,2019-07-22,UPCOM,Xây dựng công trình
222,DTE,Công ty cổ phần Đầu tư Năng lượng Đại Trường Thành Holdings,2020-12-31,UPCOM,Điện
223,DTG,Công ty Cổ phần Dược phẩm Tipharco,2017-02-28,UPCOM,Dược phẩm
224,DTI,Công ty Cổ phần Đầu tư Đức Trung,2018-01-05,UPCOM,Đầu tư và phát triển bất động sản
225,DTP,Công ty cổ phần Dược phẩm CPC1 Hà Nội,2020-06-18,UPCOM,Dược phẩm
226,DTV,Công ty Cổ phần Phát triển Điện Trà Vinh,2010-09-09,UPCOM,Xây dựng công trình
227,DUS,CÔNG TY CỔ PHẦN DỊCH VỤ ĐÔ THỊ ĐÀ LẠT,2020-01-08,UPCOM,Dịch vụ xử lý phế liệu phế thải
228,DVC,Công ty Cổ phần Thương mại dịch vụ tổng hợp Cảng Hải Phòng ,2013-12-13,UPCOM,Gas
229,DVN,Tổng công ty Dược Việt Nam - CTCP,2017-05-19,UPCOM,Dược phẩm
230,DVW,Công ty Cổ phần Dịch vụ và Xây dựng Cấp nước Đồng Nai,2018-06-06,UPCOM,Nước
231,DWC,Công ty Cổ phần Cấp nước Đắk Lắk,2021-12-22,UPCOM,Nước
232,DWS,Công ty Cổ phần Cấp nước và Môi trường đô thị Đồng Tháp,2019-01-24,UPCOM,Nước
233,DX2,Công ty cổ phần Đầu tư và Xây dựng 319.2,2018-07-04,UPCOM,Xây dựng công trình
234,DXD,Công ty Cổ phần Đầu tư và Phát triển Xây lắp Đông Anh,2020-05-08,UPCOM,Xây dựng công trình
235,DXL,Công ty Cổ phần Du lịch và Xuất nhập khẩu Lạng Sơn ,2010-06-28,UPCOM,Khách sạn
236,E12,CÔNG TY CỔ PHẦN XÂY DỰNG ĐIỆN VNECO12,2019-12-31,UPCOM,Điện
237,E29,Công ty Cổ phần Đầu tư Xây dựng và Kỹ thuật 29,2019-11-05,UPCOM,Đầu tư và phát triển bất động sản
238,EAD,Công ty cổ phần Thủy điện Điện lực Đắk Lắk,2016-09-30,UPCOM,Điện
239,EFI,Công ty Cổ phần Đầu tư tài chính giáo dục,2017-04-24,UPCOM,Cửa hàng chuyên dụng
240,EIC,Công ty Cổ phần EVN Quốc tế,2017-02-28,UPCOM,Điện
241,EIN,Công ty cổ phần Đầu tư - Thương mại - Dịch vụ Điện lực,2017-03-16,UPCOM,Đầu tư và phát triển bất động sản
242,EME,Công ty Cổ phần Điện Cơ,2017-07-17,UPCOM,Xây dựng công trình
243,EMG,Công ty Cổ Phần Thiết Bị Phụ Tùng Cơ điện,2017-02-16,UPCOM,Thiết bị điện
